Epoch 3/10 — Train: 0.0041 | Val: 0.0038
Epoch 4/10 — Train: 0.0040 | Val: 0.0036
Epoch 5/10 — Train: 0.0039 | Val: 0.0039
Epoch 6/10 — Train: 0.0038 | Val: 0.0035
Epoch 7/10 — Train: 0.0039 | Val: 0.0036
Epoch 8/10 — Train: 0.0039 | Val: 0.0037
Epoch 9/10 — Train: 0.0038 | Val: 0.0043
Epoch 10/10 — Train: 0.0039 | Val: 0.0035
Testing size=(96, 96), lr=0.0001, bs=16, epochs=20
Epoch 1/20 — Train: 0.0307 | Val: 0.0059
Epoch 2/20 — Train: 0.0047 | Val: 0.0039
Epoch 3/20 — Train: 0.0040 | Val: 0.0039
Epoch 4/20 — Train: 0.0039 | Val: 0.0036
Epoch 5/20 — Train: 0.0039 | Val: 0.0037
Epoch 6/20 — Train: 0.0039 | Val: 0.0037
Epoch 7/20 — Train: 0.0039 | Val: 0.0037
Epoch 8/20 — Train: 0.0038 | Val: 0.0035
Epoch 9/20 — Train: 0.0037 | Val: 0.0036
Epoch 10/20 — Train: 0.0038 | Val: 0.0039
Epoch 11/20 — Train: 0.0038 | Val: 0.0037
 
Epoch 12/20 — Train: 0.0038 | Val: 0.0042
Epoch 13/20 — Train: 0.0037 | Val: 0.0035
Epoch 14/20 — Train: 0.0036 | Val: 0.0037
Epoch 15/20 — Train: 0.0037 | Val: 0.0034
Epoch 16/20 — Train: 0.0035 | Val: 0.0039
Epoch 17/20 — Train: 0.0037 | Val: 0.0036
Epoch 18/20 — Train: 0.0036 | Val: 0.0039
 
Epoch 19/20 — Train: 0.0036 | Val: 0.0032
Epoch 20/20 — Train: 0.0035 | Val: 0.0033
Testing size=(96, 96), lr=0.0001, bs=32, epochs=10
Epoch 1/10 — Train: 0.0597 | Val: 0.0092
Epoch 2/10 — Train: 0.0078 | Val: 0.0056
Epoch 3/10 — Train: 0.0051 | Val: 0.0042
Epoch 4/10 — Train: 0.0042 | Val: 0.0039
Epoch 5/10 — Train: 0.0040 | Val: 0.0037
Epoch 6/10 — Train: 0.0039 | Val: 0.0038
Epoch 7/10 — Train: 0.0039 | Val: 0.0036
Epoch 8/10 — Train: 0.0038 | Val: 0.0038
Epoch 9/10 — Train: 0.0038 | Val: 0.0036
Epoch 10/10 — Train: 0.0038 | Val: 0.0037
Testing size=(96, 96), lr=0.0001, bs=32, epochs=20
Epoch 1/20 — Train: 0.0529 | Val: 0.0096
Epoch 2/20 — Train: 0.0071 | Val: 0.0053
Epoch 3/20 — Train: 0.0047 | Val: 0.0039
Epoch 4/20 — Train: 0.0041 | Val: 0.0038
Epoch 5/20 — Train: 0.0039 | Val: 0.0041
Epoch 6/20 — Train: 0.0039 | Val: 0.0038
Epoch 7/20 — Train: 0.0039 | Val: 0.0037
Epoch 8/20 — Train: 0.0039 | Val: 0.0037
Epoch 9/20 — Train: 0.0039 | Val: 0.0036
Epoch 10/20 — Train: 0.0038 | Val: 0.0036
Epoch 11/20 — Train: 0.0038 | Val: 0.0037
Epoch 12/20 — Train: 0.0038 | Val: 0.0048
Epoch 13/20 — Train: 0.0039 | Val: 0.0036
Epoch 14/20 — Train: 0.0038 | Val: 0.0040
Epoch 15/20 — Train: 0.0038 | Val: 0.0034
Epoch 16/20 — Train: 0.0037 | Val: 0.0035
Epoch 17/20 — Train: 0.0037 | Val: 0.0035
Epoch 18/20 — Train: 0.0037 | Val: 0.0034
Epoch 19/20 — Train: 0.0036 | Val: 0.0039
Epoch 20/20 — Train: 0.0036 | Val: 0.0041
Testing size=(128, 128), lr=0.01, bs=16, epochs=10
Epoch 1/10 — Train: 0.2518 | Val: 0.2541
Epoch 2/10 — Train: 0.2519 | Val: 0.2541
Epoch 3/10 — Train: 0.2519 | Val: 0.2541
 
Epoch 4/10 — Train: 0.2519 | Val: 0.2541
Epoch 5/10 — Train: 0.2519 | Val: 0.2541
Epoch 6/10 — Train: 0.2519 | Val: 0.2541
Epoch 7/10 — Train: 0.2519 | Val: 0.2541
Epoch 8/10 — Train: 0.2519 | Val: 0.2541
Epoch 9/10 — Train: 0.2519 | Val: 0.2541
 
Epoch 10/10 — Train: 0.2519 | Val: 0.2541
Testing size=(128, 128), lr=0.01, bs=16, epochs=20
Epoch 1/20 — Train: 0.2524 | Val: 0.2541
Epoch 2/20 — Train: 0.2519 | Val: 0.2541
Epoch 3/20 — Train: 0.2519 | Val: 0.2541
Epoch 4/20 — Train: 0.2519 | Val: 0.2541
Epoch 5/20 — Train: 0.2519 | Val: 0.2541
 
Epoch 6/20 — Train: 0.2519 | Val: 0.2541
Epoch 7/20 — Train: 0.2519 | Val: 0.2541
Epoch 8/20 — Train: 0.2519 | Val: 0.2541
Epoch 9/20 — Train: 0.2519 | Val: 0.2541
Epoch 10/20 — Train: 0.2519 | Val: 0.2541
Epoch 11/20 — Train: 0.2519 | Val: 0.2541
 
Epoch 12/20 — Train: 0.2519 | Val: 0.2541
Epoch 13/20 — Train: 0.2519 | Val: 0.2541
Epoch 14/20 — Train: 0.2519 | Val: 0.2541
Epoch 15/20 — Train: 0.2519 | Val: 0.2541
Epoch 16/20 — Train: 0.2519 | Val: 0.2541
Epoch 17/20 — Train: 0.2519 | Val: 0.2541
Epoch 18/20 — Train: 0.2519 | Val: 0.2541
Epoch 19/20 — Train: 0.2519 | Val: 0.2541
Epoch 20/20 — Train: 0.2519 | Val: 0.2541
Testing size=(128, 128), lr=0.01, bs=32, epochs=10
Epoch 1/10 — Train: 0.2523 | Val: 0.2541
Epoch 2/10 — Train: 0.2519 | Val: 0.2541
Epoch 3/10 — Train: 0.2519 | Val: 0.2541
Epoch 4/10 — Train: 0.2519 | Val: 0.2541
Epoch 5/10 — Train: 0.2519 | Val: 0.2541
Epoch 6/10 — Train: 0.2519 | Val: 0.2541
Epoch 7/10 — Train: 0.2519 | Val: 0.2541
Epoch 8/10 — Train: 0.2519 | Val: 0.2541
Epoch 9/10 — Train: 0.2519 | Val: 0.2541
Epoch 10/10 — Train: 0.2519 | Val: 0.2541
Testing size=(128, 128), lr=0.01, bs=32, epochs=20
Epoch 1/20 — Train: 0.2519 | Val: 0.2541
Epoch 2/20 — Train: 0.2519 | Val: 0.2541
Epoch 3/20 — Train: 0.2519 | Val: 0.2541
Epoch 4/20 — Train: 0.2519 | Val: 0.2541
Epoch 5/20 — Train: 0.2519 | Val: 0.2541
Epoch 6/20 — Train: 0.2519 | Val: 0.2541
Epoch 7/20 — Train: 0.2519 | Val: 0.2541
Epoch 8/20 — Train: 0.2519 | Val: 0.2541
Epoch 9/20 — Train: 0.2519 | Val: 0.2541
Epoch 10/20 — Train: 0.2519 | Val: 0.2541
Epoch 11/20 — Train: 0.2519 | Val: 0.2541
Epoch 12/20 — Train: 0.2519 | Val: 0.2541
Epoch 13/20 — Train: 0.2519 | Val: 0.2541
Epoch 14/20 — Train: 0.2519 | Val: 0.2541
Epoch 15/20 — Train: 0.2519 | Val: 0.2541
Epoch 16/20 — Train: 0.2519 | Val: 0.2541
Epoch 17/20 — Train: 0.2519 | Val: 0.2541
 
Epoch 18/20 — Train: 0.2519 | Val: 0.2541
Epoch 19/20 — Train: 0.2519 | Val: 0.2541
Epoch 20/20 — Train: 0.2519 | Val: 0.2541
Testing size=(128, 128), lr=0.001, bs=16, epochs=10
Epoch 1/10 — Train: 0.0148 | Val: 0.0054
Epoch 2/10 — Train: 0.0046 | Val: 0.0044
Epoch 3/10 — Train: 0.0044 | Val: 0.0050
Epoch 4/10 — Train: 0.0042 | Val: 0.0068
Epoch 5/10 — Train: 0.0041 | Val: 0.0104
Epoch 6/10 — Train: 0.0047 | Val: 0.0045
Epoch 7/10 — Train: 0.0040 | Val: 0.0039
Epoch 8/10 — Train: 0.0041 | Val: 0.0041
 
Epoch 9/10 — Train: 0.0040 | Val: 0.0037
Epoch 10/10 — Train: 0.0041 | Val: 0.0041
Testing size=(128, 128), lr=0.001, bs=16, epochs=20
Epoch 1/20 — Train: 0.0163 | Val: 0.0049
Epoch 2/20 — Train: 0.0043 | Val: 0.0042
Epoch 3/20 — Train: 0.0046 | Val: 0.0041
Epoch 4/20 — Train: 0.0043 | Val: 0.0039
Epoch 5/20 — Train: 0.0045 | Val: 0.0037
Epoch 6/20 — Train: 0.0040 | Val: 0.0041
Epoch 7/20 — Train: 0.0041 | Val: 0.0036
Epoch 8/20 — Train: 0.0041 | Val: 0.0038
Epoch 9/20 — Train: 0.0039 | Val: 0.0042
Epoch 10/20 — Train: 0.0041 | Val: 0.0036
Epoch 11/20 — Train: 0.0039 | Val: 0.0033
Epoch 12/20 — Train: 0.0038 | Val: 0.0033
Epoch 13/20 — Train: 0.0040 | Val: 0.0037
Epoch 14/20 — Train: 0.0039 | Val: 0.0052
Epoch 15/20 — Train: 0.0038 | Val: 0.0033
Epoch 16/20 — Train: 0.0037 | Val: 0.0044
Epoch 17/20 — Train: 0.0037 | Val: 0.0035
Epoch 18/20 — Train: 0.0037 | Val: 0.0032
Epoch 19/20 — Train: 0.0037 | Val: 0.0035
Epoch 20/20 — Train: 0.0037 | Val: 0.0041
Testing size=(128, 128), lr=0.001, bs=32, epochs=10
